Aug. 18 2015,173.22B
Aug. 17 2015,173.88B
Aug. 14 2015,173.34B
Aug. 13 2015,172.55B
Aug. 12 2015,171.29B
Aug. 11 2015,173.49B
Aug. 10 2015,176.80B
Aug. 7 2015,174.30B
Aug. 6 2015,174.87B
Aug. 5 2015,176.80B
Aug. 4 2015,175.99B
Aug. 3 2015,175.90B
July 31 2015,175.96B
July 30 2015,177.22B
July 29 2015,177.34B
July 28 2015,175.68B
July 27 2015,174.45B
July 24 2015,176.68B
July 23 2015,180.20B
July 22 2015,181.61B
July 21 2015,177.88B
July 20 2015,177.13B
July 17 2015,176.83B
July 16 2015,176.35B
July 15 2015,169.94B
July 14 2015,168.28B
July 13 2015,167.17B
July 10 2015,164.22B
July 9 2015,161.66B
July 8 2015,158.92B
July 7 2015,164.04B
July 6 2015,165.78B
July 2 2015,166.66B
July 1 2015,167.59B
June 30 2015,166.26B
June 29 2015,166.51B
June 26 2015,170.94B
June 25 2015,170.49B
June 24 2015,171.91B
June 23 2015,174.13B
June 22 2015,172.79B
June 19 2015,170.61B
June 18 2015,172.22B
June 17 2015,171.55B
June 16 2015,173.16B
June 15 2015,171.88B
June 12 2015,173.28B
June 11 2015,173.58B
June 10 2015,173.01B
June 9 2015,169.91B
June 8 2015,168.85B
June 5 2015,170.64B
June 4 2015,167.88B
June 3 2015,168.79B
June 2 2015,166.03B
June 1 2015,165.21B
May 29 2015,164.09B
May 28 2015,165.51B
May 27 2015,166.48B
May 26 2015,164.57B
May 22 2015,166.79B
May 21 2015,166.39B
May 20 2015,166.54B
May 19 2015,167.88B
May 18 2015,165.88B
May 15 2015,164.57B
May 14 2015,165.66B
May 13 2015,164.45B
May 12 2015,163.05B
May 11 2015,163.75B
May 8 2015,163.90B
May 7 2015,161.75B
May 6 2015,160.26B
May 5 2015,161.87B
May 4 2015,164.36B
May 1 2015,163.12B
April 30 2015,161.78B
April 29 2015,163.12B
April 28 2015,160.87B
April 27 2015,160.20B
April 24 2015,160.51B
April 23 2015,161.48B
April 22 2015,161.11B
April 21 2015,159.23B
April 20 2015,161.42B
April 17 2015,161.02B
April 16 2015,163.90B
April 15 2015,161.45B
April 14 2015,159.99B
April 13 2015,159.78B
April 10 2015,159.08B
April 9 2015,158.17B
April 8 2015,157.44B
April 7 2015,156.32B
April 6 2015,156.62B
April 2 2015,157.35B
April 1 2015,156.62B
March 31 2015,156.32B
March 30 2015,156.72B
March 27 2015,154.78B
March 26 2015,155.36B
March 25 2015,155.93B
March 24 2015,157.63B
March 23 2015,159.27B
March 20 2015,160.79B
March 19 2015,158.97B
March 18 2015,163.04B
March 17 2015,163.40B
March 16 2015,162.95B
March 13 2015,162.49B
March 12 2015,164.13B
March 11 2015,158.82B
March 10 2015,155.48B
March 9 2015,160.70B
March 6 2015,161.03B
March 5 2015,162.55B
March 4 2015,162.88B
March 3 2015,163.07B
March 2 2015,162.34B
Feb. 27 2015,159.09B
Feb. 26 2015,159.00B
Feb. 25 2015,158.03B
Feb. 24 2015,157.46B
Feb. 23 2015,155.70B
Feb. 20 2015,157.09B
Feb. 19 2015,155.09B
Feb. 18 2015,156.00B
Feb. 17 2015,156.82B
Feb. 13 2015,155.33B
Feb. 12 2015,154.39B
Feb. 11 2015,150.72B
Feb. 10 2015,149.84B
Feb. 9 2015,149.30B
Feb. 6 2015,149.08B
Feb. 5 2015,147.26B
Feb. 4 2015,146.84B
Feb. 3 2015,148.29B
Feb. 2 2015,144.78B
Jan. 30 2015,141.97B
Jan. 29 2015,144.00B
Jan. 28 2015,142.46B
Jan. 27 2015,146.09B
Jan. 26 2015,147.84B
Jan. 23 2015,147.02B
Jan. 22 2015,149.90B
Jan. 21 2015,144.36B
Jan. 20 2015,142.91B
Jan. 16 2015,143.97B
Jan. 15 2015,142.82B
Jan. 14 2015,148.32B
Jan. 13 2015,151.26B
Jan. 12 2015,152.34B
Jan. 9 2015,153.55B
Jan. 8 2015,157.06B
Jan. 7 2015,154.73B
Jan. 6 2015,153.31B
Jan. 5 2015,158.91B
Jan. 2 2015,164.08B
Dec. 31 2014,163.62B
Dec. 30 2014,166.14B
Dec. 29 2014,165.80B
Dec. 26 2014,164.90B
Dec. 24 2014,165.23B
Dec. 23 2014,164.86B
Dec. 22 2014,163.47B
Dec. 19 2014,163.62B
Dec. 18 2014,163.90B
Dec. 17 2014,158.90B
Dec. 16 2014,155.02B
Dec. 15 2014,159.93B
Dec. 12 2014,161.77B
Dec. 11 2014,165.14B
Dec. 10 2014,165.02B
Dec. 9 2014,169.20B
Dec. 8 2014,170.77B
Dec. 5 2014,169.89B
Dec. 4 2014,167.17B
Dec. 3 2014,167.26B
Dec. 2 2014,164.68B
Dec. 1 2014,161.62B
Nov. 28 2014,163.50B
Nov. 26 2014,163.99B
Nov. 25 2014,164.59B
Nov. 24 2014,164.80B
Nov. 21 2014,162.56B
Nov. 20 2014,162.14B
Nov. 19 2014,162.56B
Nov. 18 2014,163.02B
Nov. 17 2014,162.29B
Nov. 14 2014,161.71B
Nov. 13 2014,161.90B
Nov. 12 2014,161.84B
Nov. 11 2014,163.02B
Nov. 10 2014,163.26B
Nov. 7 2014,162.83B
Nov. 6 2014,163.56B
Nov. 5 2014,163.65B
Nov. 4 2014,161.14B
Nov. 3 2014,161.99B
Oct. 31 2014,162.17B
Oct. 30 2014,161.02B
Oct. 29 2014,159.50B
Oct. 28 2014,158.87B
Oct. 27 2014,156.29B
