Date,Open,High,Low,Close,Adj Close,PE Ratio,EV to EBIT,Operating_Earning_Yield,PEG Ratio,PS Ratio,Market Cap,Operating Yields,Price to book value,EV to revenues,Dividend_yield
8/5/2016,66.150002,66.599998,66.120003,66.540001,62.510414,19.18,16.62,0.01,0.0951,4.411,108.36B,0.05,19.21,5.583,0.03
8/8/2016,66.379997,66.669998,65.75,66.339996,62.322525,19.12,16.58,0.01,0.0958,4.398,108.04B,0.05,19.16,5.57,0.03
8/9/2016,66.339996,67.25,66.25,66.760002,62.717102,19.24,16.66,0.01,0.0924,4.426,108.72B,0.05,19.28,5.598,0.03
8/10/2016,66.699997,66.959999,66.190002,66.43,62.407082,19.14,16.59,0.08,0.0927,4.404,108.18B,0.05,19.18,5.576,0.03
8/11/2016,66.860001,67.110001,66.699997,66.949997,62.895588,19.29,16.7,0.08,0.0909,4.438,109.03B,0.05,19.33,5.61,0.03
8/12/2016,66.860001,67.389999,66.550003,67.190002,63.121063,19.36,16.74,0.08,0.0915,4.454,109.42B,0.05,19.4,5.626,0.03
8/15/2016,67.470001,68.120003,67.32,67.389999,63.308941,19.42,16.78,0.08,0.0909,4.467,109.75B,0.05,19.46,5.639,0.03
8/16/2016,67.129997,67.610001,66.5,66.739998,62.698307,19.23,16.65,0.08,0.0931,4.424,108.69B,0.05,19.27,5.596,0.03
8/17/2016,66.690002,67.349998,66.349998,66.830002,62.78286,19.26,16.67,0.08,0.0939,4.43,108.84B,0.05,19.3,5.602,0.03
8/18/2016,66.57,67.43,66.550003,66.769997,62.72649,19.24,16.66,0.08,0.0949,4.426,108.74B,0.05,19.28,5.598,0.03
8/19/2016,66.57,67.18,66.510002,67.099998,63.036507,19.34,16.72,0.08,0.0962,4.448,109.28B,0.05,19.38,5.62,0.03
8/22/2016,67.309998,67.790001,66.919998,67.010002,62.951958,19.31,16.71,0.08,0.0965,4.442,109.13B,0.05,19.35,5.614,0.03
8/23/2016,67.260002,67.489998,65.989998,66.169998,62.162827,19.07,16.54,0.08,0.0963,4.387,107.76B,0.05,19.11,5.559,0.03
8/24/2016,66.309998,66.529999,64.839996,65.059998,61.120045,18.75,16.33,0.08,0.0998,4.313,105.95B,0.05,18.79,5.486,0.03
8/25/2016,65.040001,65.43,64.269997,64.720001,60.80064,18.65,16.26,0.08,0.0997,4.29,105.40B,0.05,18.69,5.464,0.03
8/26/2016,64.68,65.019997,64.209999,64.610001,60.6973,18.62,16.24,0.08,0.0963,4.283,105.22B,0.05,18.66,5.456,0.03
8/29/2016,64.839996,65.089996,64.190002,64.510002,60.603352,18.59,16.22,0.08,0.0968,4.276,105.06B,0.05,18.63,5.45,0.03
8/30/2016,64.540001,64.709999,64.110001,64.160004,60.274551,18.49,16.15,0.08,0.0947,4.253,104.49B,0.05,18.53,5.427,0.03
8/31/2016,64.209999,64.449997,63.5,64.099998,60.218185,18.47,16.14,0.08,0.0932,4.249,104.39B,0.05,18.51,5.423,0.03
9/1/2016,64.099998,64.139999,63.610001,64.029999,60.15242,18.45,16.12,0.08,0.0935,4.245,104.28B,0.05,18.49,5.418,0.03
9/2/2016,64.370003,64.480003,63.869999,64.120003,60.236973,18.48,16.14,0.08,0.0919,4.251,104.42B,0.05,18.51,5.424,0.03
9/6/2016,64.699997,64.900002,64.050003,64.610001,60.6973,18.62,16.24,0.08,0.0919,4.283,105.22B,0.05,18.66,5.456,0.03
9/7/2016,64.370003,65.139999,64.290001,64.970001,61.0355,18.72,16.31,0.08,0.0926,4.307,105.81B,0.05,18.76,5.48,0.03
9/8/2016,63.959999,64.150002,63.439999,64.059998,60.180603,18.46,16.13,0.08,0.0934,4.247,104.32B,0.05,18.5,5.42,0.03
9/9/2016,63.220001,64,63.060001,63.360001,59.522999,18.26,15.99,0.08,0.092,4.2,103.18B,0.05,18.3,5.374,0.04
9/12/2016,62.98,64.230003,62.66,64.080002,60.199398,18.47,16.13,0.08,0.0922,4.248,104.36B,0.05,18.5,5.421,0.03
9/13/2016,63.66,64.150002,63.009998,63.34,59.504204,18.25,15.99,0.08,0.092,4.199,103.15B,0.05,18.29,5.373,0.04
9/14/2016,63.41,63.959999,63.060001,63.34,59.504204,18.25,15.99,0.08,0.0926,4.199,103.15B,0.05,18.29,5.373,0.04
9/15/2016,63.169998,63.82,62.919998,63.349998,59.513603,18.26,15.99,0.08,0.094,4.2,103.17B,0.05,18.29,5.373,0.04
9/16/2016,63.529999,63.790001,63.169998,63.27,59.438446,18.23,15.98,0.08,0.0918,4.194,103.04B,0.05,18.27,5.368,0.04
9/19/2016,63.619999,63.709999,62.830002,62.91,59.10025,18.13,15.9,0.08,0.09,4.17,102.45B,0.06,18.17,5.344,0.04
9/20/2016,63.360001,63.549999,62.759998,63.279999,59.447842,18.24,15.98,0.08,0.092,4.195,103.05B,0.05,18.27,5.369,0.04
9/21/2016,63.490002,64.25,63.200001,64.099998,60.218185,18.47,16.14,0.08,0.0948,4.249,104.39B,0.05,18.51,5.423,0.03
9/22/2016,64.120003,65.199997,64.080002,65.080002,61.138832,18.76,16.33,0.08,0.103,4.314,105.99B,0.05,18.79,5.487,0.03
9/23/2016,65.050003,65.330002,64.75,64.980003,61.044895,18.73,16.31,0.08,0.1043,4.308,105.82B,0.05,18.76,5.481,0.03
9/26/2016,64.519997,64.879997,64.019997,64.07,60.189999,18.46,16.13,0.08,0.103,4.247,104.34B,0.05,18.5,5.421,0.03
9/27/2016,63.950001,64.75,63.689999,64.57,60.659718,18.61,16.23,0.08,0.1054,4.28,105.15B,0.05,18.64,5.454,0.03
9/28/2016,64.940002,64.940002,63.889999,64.220001,60.330914,18.51,16.16,0.08,0.1055,4.257,104.58B,0.05,18.54,5.431,0.03
9/29/2016,64.300003,64.309998,62.799999,62.82,59.015694,18.1,15.89,0.08,0.1067,4.164,102.31B,0.06,18.14,5.338,0.04
9/30/2016,62.669998,63.259998,62.450001,63.07,59.250553,17.05,15.07,0.09,0.1071,4.085,102.48B,0.06,15.84,5.223,0.04
10/3/2016,63.02,63.290001,62.25,63.23,59.400867,17.09,15.1,0.01,0.109,4.096,102.74B,0.06,15.88,5.234,0.04
10/4/2016,63.310001,63.529999,62.549999,63,59.184799,17.03,15.06,0.01,0.1078,4.081,102.37B,0.06,15.82,5.219,0.04
10/5/2016,63.080002,63.75,63,63.389999,59.551182,17.13,15.13,0.01,0.1058,4.106,103.00B,0.06,15.92,5.244,0.04
10/6/2016,63.16,63.209999,62.560001,62.830002,59.025089,16.98,15.02,0.01,0.1053,4.07,102.09B,0.06,15.78,5.208,0.04
10/7/2016,63.099998,63.580002,62.5,62.93,59.119034,17.01,15.04,0.01,0.1057,4.076,102.26B,0.06,15.81,5.214,0.04
10/10/2016,63.07,63.66,62.919998,63.310001,59.476021,17.11,15.11,0.09,0.1053,4.101,102.87B,0.06,15.9,5.239,0.04
10/11/2016,63.080002,63.259998,62.049999,62.389999,58.611736,16.86,14.94,0.09,0.1055,4.041,101.38B,0.06,15.67,5.179,0.04
10/12/2016,62,62.23,61.02,61.209999,58.033394,16.54,14.72,0.09,0.1063,3.965,99.46B,0.06,15.38,5.103,0.04
10/13/2016,60.959999,61.610001,60.68,61.150002,57.976509,16.53,14.71,0.09,0.1062,3.961,99.36B,0.06,15.36,5.1,0.04
10/14/2016,61.450001,61.52,60.150002,60.169998,57.047363,16.26,14.53,0.09,0.107,3.897,97.77B,0.06,15.11,5.036,0.04
10/17/2016,60.099998,60.709999,59.860001,60.139999,57.018929,16.25,14.53,0.09,0.1072,3.895,97.72B,0.06,15.11,5.034,0.04
10/18/2016,60.619999,61.619999,60.400002,61.549999,58.355751,16.64,14.79,0.09,0.108,3.987,100.01B,0.06,15.46,5.125,0.04
10/19/2016,62.040001,62.16,61.169998,61.43,58.241978,16.6,14.76,0.09,0.1077,3.979,99.82B,0.06,15.43,5.118,0.04
10/20/2016,61.450001,61.98,61.330002,61.759998,58.554848,16.69,14.83,0.09,0.1102,4,100.35B,0.06,15.51,5.139,0.04
10/21/2016,61.380001,61.439999,60.650002,60.98,57.815327,16.48,14.68,0.09,0.1114,3.95,99.09B,0.06,15.32,5.089,0.04
10/24/2016,61.130001,61.68,61.02,61.119999,57.948063,16.52,14.71,0.09,0.1111,3.959,99.33B,0.06,15.35,5.098,0.04
10/25/2016,61.060001,61.66,60.950001,61.549999,58.355751,16.64,14.79,0.09,0.1107,3.987,100.02B,0.06,15.46,5.126,0.04
10/26/2016,61.509998,61.709999,60.709999,61.02,57.853252,16.49,14.69,0.09,0.11,3.952,99.16B,0.06,15.33,5.092,0.04
10/27/2016,61.450001,61.720001,60.599998,61.459999,58.270412,16.61,14.77,0.09,0.1107,3.981,99.88B,0.06,15.44,5.12,0.04
10/28/2016,57.549999,58.389999,55.060001,57.599998,54.610741,15.57,14.05,0.1,0.1104,3.731,93.61B,0.06,14.47,4.872,0.04
10/31/2016,57.060001,57.299999,55.720001,55.779999,52.885197,15.08,13.72,0.1,0.1111,3.613,90.65B,0.07,14.01,4.754,0.04
11/1/2016,56,56.610001,55.68,56.450001,53.520428,15.26,13.84,0.01,0.1105,3.656,91.74B,0.07,14.18,4.797,0.04
11/2/2016,56.459999,57.189999,56.400002,56.790001,53.842785,15.35,13.9,0.01,0.1114,3.678,92.29B,0.07,14.27,4.819,0.04
11/3/2016,57.119999,57.290001,55.849998,55.889999,52.989483,15.11,13.74,0,0.1118,3.62,90.83B,0.07,14.04,4.761,0.04
11/4/2016,56.07,56.869999,55.869999,56.040001,53.131699,15.15,13.77,0.01,0.1121,3.63,91.07B,0.07,14.08,4.771,0.04
11/7/2016,56.810001,61.16,56.639999,58.91,55.852757,15.92,14.3,0,0.111,3.816,95.73B,0.06,14.8,4.956,0.04
11/8/2016,58.799999,59.610001,58.029999,58.810001,55.75795,15.89,14.28,0.01,0.1112,3.809,95.57B,0.06,14.77,4.949,0.04
11/9/2016,64.099998,64.690002,60.41,62.639999,59.389179,16.93,14.99,0.01,0.1111,4.057,101.80B,0.06,15.74,5.196,0.04
11/10/2016,63.060001,65.050003,62.790001,64,60.678604,17.3,15.24,0.09,0.1116,4.146,104.01B,0.06,16.08,5.284,0.04
11/11/2016,63.540001,63.849998,62.790001,63.099998,59.82531,17.05,15.08,0.09,0.1115,4.087,102.54B,0.06,15.85,5.226,0.04
11/14/2016,63.400002,63.639999,62.25,62.970001,59.702057,17.02,15.05,0.09,0.1101,4.079,102.33B,0.06,15.82,5.217,0.04
11/15/2016,63.389999,63.389999,61.98,62.869999,59.607246,16.99,15.03,0.09,0.1082,4.072,102.17B,0.06,15.79,5.211,0.04
11/16/2016,62.669998,62.970001,61.419998,61.540001,58.346272,16.63,14.79,0.09,0.1077,3.986,100.01B,0.06,15.46,5.125,0.04
11/17/2016,61.75,61.990002,61.130001,61.700001,58.497967,16.68,14.82,0.09,0.1075,3.996,100.27B,0.06,15.5,5.135,0.04
11/18/2016,61.650002,62.139999,60.389999,60.52,57.3792,16.36,14.6,0.09,0.1073,3.92,98.35B,0.06,15.2,5.06,0.04
11/21/2016,60.700001,60.799999,60.200001,60.419998,57.284393,16.33,14.58,0.09,0.1067,3.914,98.19B,0.06,15.18,5.053,0.04
11/22/2016,60.490002,60.560001,58.610001,58.93,55.871719,15.93,14.3,0.09,0.1066,3.817,95.77B,0.06,14.8,4.957,0.04
11/23/2016,58.810001,60.380001,58.599998,60.18,57.05685,16.26,14.53,0.09,0.1065,3.898,97.80B,0.06,15.12,5.038,0.04
11/25/2016,60.040001,60.669998,59.669998,60.509998,57.369724,16.35,14.6,0.09,0.1067,3.919,98.33B,0.06,15.2,5.059,0.04
11/28/2016,59.130001,59.939999,59.009998,59.459999,56.37421,16.07,14.4,0.09,0.1075,3.851,96.63B,0.06,14.94,4.991,0.04
11/29/2016,59.700001,62.099998,59.52,61.59,58.393677,16.65,14.8,0.09,0.1081,3.989,100.09B,0.06,15.47,5.128,0.04
11/30/2016,61.630001,61.84,60.630001,60.799999,57.644676,16.43,14.65,0.09,0.1066,3.938,98.81B,0.06,15.27,5.078,0.04
12/1/2016,60.830002,60.830002,58.75,59.16,56.089779,15.99,14.34,0,0.1054,3.832,96.14B,0.06,14.86,4.972,0.04
12/2/2016,59.189999,60,58.950001,59.43,56.345768,16.06,14.39,0,0.1066,3.85,96.58B,0.06,14.93,4.989,0.04
12/5/2016,59.599998,61.220001,59.57,60.860001,57.701561,16.45,14.66,0,0.1054,3.942,98.90B,0.06,15.29,5.081,0.04
12/6/2016,60.759998,61.720001,60.330002,61.619999,58.422115,16.65,14.8,0,0.1054,3.991,100.14B,0.06,15.48,5.13,0.04
12/7/2016,60.259998,60.650002,58.799999,59.990002,56.876717,16.21,14.5,0,0.1054,3.886,97.49B,0.06,15.07,5.025,0.04
12/8/2016,60.02,60.98,59.09,60.900002,57.739483,16.46,14.67,0,0.1053,3.945,98.97B,0.06,15.3,5.084,0.04
12/9/2016,61.189999,61.93,60.919998,61.540001,58.346272,16.63,14.79,0,0.1047,3.986,100.01B,0.06,15.46,5.125,0.04
12/12/2016,61.529999,62.450001,61.509998,62.040001,58.820316,16.77,14.88,0.09,0.1053,4.018,100.82B,0.06,15.59,5.157,0.04
12/13/2016,62.330002,62.439999,61.360001,61.990002,58.772919,16.75,14.87,0.09,0.1066,4.015,100.74B,0.06,15.57,5.154,0.04
12/14/2016,61.549999,62.299999,61.509998,61.669998,58.469524,16.67,14.81,0.09,0.1083,3.995,100.22B,0.06,15.49,5.134,0.04
12/15/2016,61.799999,62.110001,61.549999,62.02,58.801361,16.76,14.88,0.09,0.1081,4.017,100.79B,0.06,15.58,5.156,0.04
12/16/2016,62.119999,62.490002,61.830002,62.220001,58.990982,16.82,14.91,0.09,0.1066,4.03,101.11B,0.06,15.63,5.169,0.04
12/19/2016,62.369999,63.330002,62.119999,62.220001,58.990982,16.82,14.91,0.09,0.1074,4.03,101.11B,0.06,15.63,5.169,0.04
12/20/2016,62.34,62.709999,61.75,62.16,58.93409,16.8,14.9,0.09,0.1068,4.026,101.02B,0.06,15.62,5.165,0.04
12/21/2016,62.23,62.41,61.43,61.450001,58.260941,16.61,14.77,0.09,0.1045,3.98,99.86B,0.06,15.44,5.119,0.04
12/22/2016,61.580002,61.919998,61.349998,61.66,58.460045,16.66,14.81,0.09,0.1449,3.994,100.20B,0.06,15.49,5.133,0.04
12/23/2016,61.779999,62.400002,61.470001,62.34,59.104752,16.85,14.94,0.09,0.1453,4.038,101.31B,0.06,15.66,5.177,0.04
12/27/2016,62.52,63.02,62.41,62.5,59.256454,16.89,14.96,0.09,0.1447,4.048,101.57B,0.06,15.7,5.187,0.04
12/28/2016,62.509998,62.75,62.25,62.27,59.038383,16.83,14.92,0.09,0.1456,4.033,101.19B,0.06,15.64,5.172,0.04
12/29/2016,62.389999,63.060001,62.389999,62.73,59.474514,16.95,15.01,0.09,0.1443,4.063,101.94B,0.06,15.76,5.202,0.04
12/30/2016,62.73,62.93,62.41,62.619999,59.370216,16.92,14.99,0.09,0.1446,4.056,101.76B,0.06,15.73,5.195,0.04
1/3/2017,62.919998,63.029999,61.939999,62.41,59.17112,17.19,14.53,0,0.1454,3.969,99.39B,0.06,21.44,5.063,0.04
1/4/2017,62.639999,63.799999,62.639999,63.290001,60.005451,17.44,14.69,0,0.1433,4.025,100.79B,0.06,21.74,5.118,0.04
1/5/2017,63.380001,63.950001,63.029999,63.77,60.460541,17.57,14.78,0,0.1406,4.056,101.55B,0.06,21.91,5.148,0.04
1/6/2017,63.880001,64,63.52,63.790001,60.4795,17.57,14.78,0,0.1405,4.057,101.59B,0.06,21.91,5.149,0.04
1/9/2017,63.799999,64.379997,63.75,64.209999,60.877705,17.69,14.86,0.01,0.1382,4.084,102.26B,0.06,22.06,5.175,0.04
1/10/2017,64.050003,64.5,63.77,64.07,60.744968,17.65,14.83,0.09,0.1382,4.075,102.03B,0.06,22.01,5.166,0.04
1/11/2017,63.380001,63.650002,60.59,61.139999,58.55191,16.84,14.31,0.09,0.1414,3.888,97.37B,0.06,21,4.984,0.04
1/12/2017,60.77,61.43,60.419998,61.279999,58.685982,16.88,14.33,0.09,0.1411,3.897,97.59B,0.06,21.05,4.993,0.04
1/13/2017,61.349998,62.41,61.049999,61.990002,59.365925,17.08,14.46,0.09,0.1419,3.942,98.72B,0.06,21.29,5.037,0.04
1/17/2017,61.75,62.040001,61.099998,61.860001,59.241432,17.04,14.44,0.09,0.1401,3.934,98.51B,0.06,21.25,5.029,0.04
1/18/2017,61.759998,62.139999,61.32,61.66,59.0499,16.99,14.4,0.09,0.1404,3.921,98.19B,0.06,21.18,5.016,0.04
1/19/2017,61.450001,61.880001,61.119999,61.380001,58.781754,16.91,14.35,0.09,0.1414,3.904,97.75B,0.06,21.08,4.999,0.04
1/20/2017,61.41,61.77,61.080002,61.150002,58.561489,16.85,14.31,0.09,0.1402,3.889,97.38B,0.06,21.01,4.985,0.04
1/23/2017,61.02,61.259998,60.68,60.959999,58.379528,16.79,14.28,0.09,0.1412,3.877,97.08B,0.06,20.94,4.973,0.04
1/24/2017,60.91,60.93,59.669998,60.580002,58.015614,16.69,14.21,0.1,0.1323,3.853,96.47B,0.06,20.81,4.949,0.04
